imf_ccode,year,art8,restrict,flexible,gnpcap,regnorm,gdpgrow,resgdp,bopgdp,useimfcr,surveil,univers,resvol,totvol,tradedep,lastrest,lastrest2,lastrest3,military,termlim,parli,shift_left,leftshift_inc,rightshift_inc,leftshift_exc,rightshift_exc,leftshift_inc_leg,rightshift_inc_leg,leftshift_exc_leg,rightshift_exc_leg,shift_left_fixed,leftrule,l_leftshift_inc,l_rightshift_inc,l_leftshift_exc,l_rightshift_exc,l_leftshift_inc_leg,l_rightshift_inc_leg,l_leftshift_exc_leg,l_rightshift_exc_leg,year2,year3,interact1,interact2,interact3,interact4,interact5
40,1973,0,0,0,920,0,11.272891998291016,0.0661567971110344,-9.080291748046875,0,0,30.894309997558594,-3.763408899307251,3.862921953201294,128.77203369140625,2,4,8,1.2182818042792412,0.07602822497653972,-0.19566723520804985,-0.017659739711456193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3892729,7680354304,NA,NA,NA,NA,NA
40,1974,0,0,0,1710,0,31.508100509643555,0.06683339923620224,12.66034984588623,0,0,33.8709716796875,-3.763408899307251,3.862921953201294,115.82626342773438,3,9,27,0.3123577483248261,-0.054297826081515455,0.1886622927855025,-0.22264640634164462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896676,7692038656,NA,NA,NA,NA,NA
40,1975,0,0,0,2890,0,17.543609619140625,0.06770219653844833,1.440647006034851,0,0,35.48387145996094,-3.763408899307251,3.862921953201294,112.27457427978516,4,16,64,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3900625,7703734272,NA,NA,NA,NA,0
40,1976,0,0,0,4350,0,34.71441650390625,0.03860199823975563,0.257072389125824,0,0,35.43307113647461,-3.763408899307251,3.862921953201294,88.30499267578125,5,25,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3904576,7715442176,0,0,0,0,0
40,1977,0,0,0,3840,0,-11.397393226623535,0.0039013999048620462,2.539113998413086,0,0,36.2204704284668,-3.763408899307251,3.862921953201294,100.97030639648438,6,36,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908529,7727161856,0,0,0,0,0
40,1978,0,0,0,2980,0,-18.838171005249023,0.01034490019083023,3.091402053833008,1,1,36.64122009277344,-3.763408899307251,3.862921953201294,119.2468032836914,7,49,343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912484,7738893312,0,0,0,0,0
40,1979,0,0,0,3320,0,-0.79200279712677,0.008773500099778175,8.172460556030273,1,1,35.29412078857422,-3.763408899307251,3.862921953201294,121.9939956665039,8,64,512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916441,7750636544,0,0,0,0,0
40,1980,0,0,0,4070,0,2.114706039428711,0.026857800781726837,8.970130920410156,1,1,36.42856979370117,-3.763408899307251,3.862921953201294,101.88494873046875,9,81,729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920400,7762392064,0,0,0,0,0
40,1981,0,0,0,4610,0,6.922192096710205,0.052782800048589706,10.442070007324219,1,1,38.29787063598633,-3.763408899307251,3.862921953201294,119.03860473632812,10,100,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3924361,7774159360,0,0,0,0,0
40,1982,0,0,0,4290,0,-2.8709359169006348,0.08779840171337128,8.55111312866211,1,1,37.67123031616211,-3.763408899307251,3.862921953201294,119.76030731201172,11,121,1331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928324,7785937920,0,0,0,0,0
40,1983,0,0,0,3810,0,-5.296995162963867,0.05652939900755882,2.8879048824310303,1,1,39.041099548339844,-3.763408899307251,3.862921953201294,126.82613372802734,12,144,1728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3932289,7797729280,0,0,0,0,0
40,1984,0,0,0,3890,0,16.367219924926758,0.057093601673841476,3.1641550064086914,1,1,41.095890045166016,-3.763408899307251,3.862921953201294,118.68437194824219,13,169,2197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936256,7809531904,0,0,0,0,0
40,1985,0,0,0,3730,0,-2.174450159072876,0.048405300825834274,-3.999356985092163,0,1,40.81632995605469,-3.763408899307251,3.862921953201294,105.95610046386719,14,196,2744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3940225,7821346816,0,0,0,0,0
40,1986,0,0,0,3800,0,-4.2274274826049805,0.033370498567819595,-26.869199752807617,1,1,40.5405387878418,-3.763408899307251,3.862921953201294,84.96366119384766,15,225,3375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3944196,7833173504,0,0,0,0,0
40,1987,0,0,0,3420,0,-16.160465240478516,0.004705199971795082,-11.675820350646973,1,1,41.721858978271484,-3.763408899307251,3.862921953201294,82.15625,16,256,4096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3948169,7845011968,0,0,0,0,0
40,1988,0,0,0,4160,0,4.222632884979248,0.01905450038611889,-16.153919219970703,1,1,41.721858978271484,-3.763408899307251,3.862921953201294,87.09391021728516,17,289,4913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952144,7856862208,0,0,0,0,0
40,1989,0,0,0,4380,0,7.392295837402344,0.009430100210011005,-4.590786933898926,1,1,43.70861053466797,-3.763408899307251,3.862921953201294,93.974945068359375,18,324,5832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956121,7868724736,0,0,0,0,0
40,1990,0,0,0,4520,0,4.227474212646484,0.04680800065398216,2.817460060119629,1,1,46.05263137817383,-3.763408899307251,3.862921953201294,87.34107208251953,19,361,6859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960100,7880599040,0,0,0,0,0
40,1991,0,0,0,5070,0,7.495999813079834,0.061435598880052567,1.3843289613723755,1,1,46.45161056518555,-3.763408899307251,3.862921953201294,91.89774322509766,20,400,8000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3964081,7892485120,0,0,0,0,0
40,1992,0,0,0,5040,0,-3.380185842514038,0.013483700342476368,-3.006136894226074,1,1,45.85987091064453,-3.763408899307251,3.862921953201294,95.37908172607422,21,441,9261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968064,7904383488,0,0,0,0,0
40,1993,0,0,0,4950,4.34782600402832,2.2458906173706055,0.0012947999639436603,-1.1204479932785034,1,1,44.88636016845703,-3.763408899307251,3.862921953201294,118.59090423583984,22,484,10648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3972049,7916293632,0,0,0,0,0
40,1994,0,0,0,3550,4.34782600402832,2.9781570434570312,0.042954299598932266,7.572581768035889,0,1,49.162010192871094,-3.763408899307251,3.862921953201294,112.38578796386719,23,529,12167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3976036,7928215552,0,0,0,0,0
40,1995,0,0,0,4085,8.69565200805664,3.7187721729278564,0.02988939918577671,1.9495849609375,0,1,61.11111068725586,-3.763408899307251,3.862921953201294,108.6602783203125,24,576,13824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3980025,7940149760,0,0,0,0,0
40,1996,0,1,0,4098,65.21739196777344,3.1866707801818848,0.04360479861497879,-8.745523994573013,0,1,74.5762710571289,-3.763408899307251,3.862921953201294,69.6417234423059,25,625,15625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3984016,7952095744,0,0,0,0,0
40,1997,1,1,0,5929.181399200506,73.91304016113281,-1.601675718213892,0.005315045216403927,-3.071324754567189,0,1,77.65363311767578,-3.763408899307251,3.862921953201294,93.23450617627391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988009,7964054016,0,0,0,0,0
41,1968,0,1,0,100,0,1.4277137517929077,0.15848569571971893,-5.446224276666314,0,0,31.730770111083984,-2.3758544921875,3.506916046142578,6.614150117060717,0,0,0,1.393409172597914,-0.2526324242296375,0.32071627846011735,-0.4629673855465443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3873024,7622111232,NA,NA,NA,NA,NA
41,1969,0,1,0,110,0,10.851551055908203,0.12222299724817276,2.839578661715778,0,0,33.9622688293457,-2.3758544921875,3.506916046142578,124.18491446415256,0,0,0,-0.21139811780190043,0.3320769569472788,0.07848011380402375,0.19806104713713435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3876961,7633736192,NA,NA,NA,NA,NA
41,1970,0,1,0,100,0,-9.856499671936035,0.14590300619602203,0.05397149920463562,0,0,33.02751922607422,-2.3758544921875,3.506916046142578,72.3577880859375,0,0,0,-0.12276068959337416,-0.3133625654086888,0.3388713471225913,-0.01595378412062501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3880900,7645372928,NA,NA,NA,NA,NA
41,1971,0,1,0,120,0,11.476258277893066,0.19078239798545837,-3.581465005874634,0,0,33.33333969116211,-2.3758544921875,3.506916046142578,79.4481430053711,0,0,0,0.3134118220687463,-0.12599779174562242,0.34244380842248623,0.023836352910640693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3884841,7657021440,NA,NA,NA,NA,NA
41,1972,0,1,0,130,0,7.214371204376221,0.17671920359134674,-1.6811020374298096,0,0,31.896549224853516,-2.3758544921875,3.506916046142578,86.32176208496094,0,0,0,0.4380545737736478,0.026685226381870764,0.27930014896638206,0.04633517341800805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3888784,7668682240,NA,NA,NA,NA,NA
41,1973,0,1,1,150,0,4.645010948181152,0.20606179535388947,-5.27513313293457,0,0,30.894309997558594,-2.3758544921875,3.506916046142578,81.452667236328125,0,0,0,0.19504588862350014,0.5807910475953482,0.6104071415163433,-0.20522738945112928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3892729,7680354304,NA,NA,NA,NA,NA
41,1974,0,1,0,220,0,19.863109588623047,0.24447320401668549,-0.6525899171829224,0,0,33.8709716796875,-2.3758544921875,3.506916046142578,95.587677001953125,0,0,0,0.7506328691424007,0.395514967192513,-0.1592743972813206,-0.013899576387410767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896676,7692038656,NA,NA,NA,NA,NA
41,1975,0,1,0,230,0,-2.166142463684082,0.25998708605766296,4.577127933502197,0,0,35.48387145996094,-2.3758544921875,3.506916046142578,119.12676239013672,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3900625,7703734272,NA,NA,NA,NA,0
41,1976,0,1,0,230,0,9.947957038879395,0.17329710721969604,-11.358619689941406,0,0,35.43307113647461,-2.3758544921875,3.506916046142578,110.9782943725586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3904576,7715442176,0,0,0,0,0
41,1977,0,0,0,240,0,3.00246524810791,0.1506081074476242,-5.395215034484863,1,0,36.2204704284668,-2.3758544921875,3.506916046142578,91.55648040771484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3908529,7727161856,0,0,0,0,0
41,1978,0,0,0,260,0,-5.594555377960205,0.14403130114078522,-24.706979751586914,1,1,36.64122009277344,-2.3758544921875,3.506916046142578,92.320648193359375,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3912484,7738893312,0,0,0,0,0
41,1979,0,0,0,360,0,17.27391815185547,0.008227299898862839,-14.928899765014648,1,1,35.29412078857422,-2.3758544921875,3.506916046142578,91.53315734863281,2,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3916441,7750636544,0,0,0,0,0
41,1980,0,0,0,370,0,-9.755617141723633,0.024289699271321297,-37.239078521728516,1,1,36.42856979370117,-2.3758544921875,3.506916046142578,106.1107177734375,3,9,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3920400,7762392064,0,0,0,0,0
41,1981,0,1,0,370,0,10.174186706542969,0.0186465997248888,-23.382579803466797,1,1,38.29787063598633,-2.3758544921875,3.506916046142578,112.53778076171875,4,16,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3924361,7774159360,0,0,0,0,0
41,1982,0,1,0,350,0,12.727437973022461,0.03942880034446716,-10.596150398254395,1,1,37.67123031616211,-2.3758544921875,3.506916046142578,106.1715087890625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3928324,7785937920,0,0,0,0,0
41,1983,0,1,0,270,0,-5.281486511230469,0.014307299628853798,-16.441389083862305,1,1,39.041099548339844,-2.3758544921875,3.506916046142578,107.52044677734375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3932289,7797729280,0,0,0,0,0
41,1984,0,1,0,240,0,3.3683929443359375,0.013793000020086765,4.926830768585205,1,1,41.095890045166016,-2.3758544921875,3.506916046142578,148.8287811279297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3936256,7809531904,0,0,0,0,0
41,1985,0,1,0,240,0,0.28265589475631714,0.010064000263810158,4.230472087860107,1,1,40.81632995605469,-2.3758544921875,3.506916046142578,105.28890228271484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3940225,7821346816,0,0,0,0,0
41,1986,0,1,0,230,0,3.884751081466675,0.09130019694566727,2.8893508911132812,1,1,40.5405387878418,-2.3758544921875,3.506916046142578,134.95257568359375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3944196,7833173504,0,0,0,0,0
41,1987,0,0,1,270,0,2.8464720249176025,0.11698819696903229,6.2646307945251465,1,1,41.721858978271484,-2.3758544921875,3.506916046142578,127.88251495361328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3948169,7845011968,0,0,0,0,0
41,1988,0,0,1,300,0,1.0718659162521362,0.08191990107297897,13.788240432739258,1,1,41.721858978271484,-2.3758544921875,3.506916046142578,135.04986572265625,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3952144,7856862208,0,0,0,0,0
41,1989,0,0,1,320,0,5.2113165855407715,0.08536560088396072,6.933755874633789,1,1,43.70861053466797,-2.3758544921875,3.506916046142578,149.13307189941406,2,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3956121,7868724736,0,0,0,0,0
41,1990,0,0,1,330,0,5.768374919891357,0.19026200473308563,8.046564102172852,1,1,46.05263137817383,-2.3758544921875,3.506916046142578,128.84066772460938,3,9,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3960100,7880599040,0,0,0,0,0
41,1991,0,0,1,360,0,0.515682578086853,0.20418809354305267,3.971466064453125,1,1,46.45161056518555,-2.3758544921875,3.506916046142578,149.6976318359375,4,16,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3964081,7892485120,0,0,0,0,0
41,1992,0,0,1,350,0,7.002460956573486,0.2871161103248596,11.346759796142578,1,1,45.85987091064453,-2.3758544921875,3.506916046142578,147.9809112548828,5,25,125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3968064,7904383488,0,0,0,0,0
41,1993,1,0,1,350,4.34782600402832,6.707788467407227,0.2630589008331299,-1.4581409692764282,1,1,44.88636016845703,-2.3758544921875,3.506916046142578,147.02293395996094,6,36,216,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3972049,7916293632,0,0,0,0,1
41,1994,1,0,1,360,4.34782600402832,1.0175105333328247,0.2727966904640198,2.2752509117126465,1,1,49.162010192871094,-2.3758544921875,3.506916046142578,131.94973754882812,7,49,343,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3976036,7928215552,0,0,0,0,1
41,1995,1,0,1,331,8.69565200805664,-6.47604513168335,0.2926180958747864,-2.2591359615325928,0,1,61.11111068725586,-2.3758544921875,3.506916046142578,116.4409408569336,8,64,512,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3980025,7940149760,0,0,0,0,0
41,1996,1,0,1,3521.2497752708978,65.21739196777344,-4.37886400477531,0.1890958918768212,-7.321008622425159,0,1,74.5762710571289,-2.3758544921875,3.506916046142578,176.41881140103956,9,81,729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3984016,7952095744,0,0,0,0,0
41,1997,1,0,1,-2479.7205974473686,73.91304016113281,5.744633770932113,0.35618646339910537,-16.82457555731456,0,1,77.65363311767578,-2.3758544921875,3.506916046142578,149.62093356951476,10,100,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988009,7964054016,0,0,0,0,0
42,1967,1,0,0,2100,50,-0.3076727092266083,0.06615850329399109,1.6084150075912476,0,0,29.41176986694336,-3.5580248832702637,1.9283779859542847,40.958831787109375,0,0,0,-0.17079468221750488,0.8237337898495394,0.629953218741191,0.15324494996121998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3869089,7610498048,NA,NA,NA,NA,NA
42,1968,1,0,0,2290,61.11111068725586,5.453195095062256,0.08133269846439362,1.7919670343399048,0,0,31.730770111083984,-3.5580248832702637,1.9283779859542847,42.7805290222168,1,1,1,0.16102937591192407,1.4440563252205942,0.17304076687879713,0.025378416477263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3873024,7622111232,NA,NA,NA,NA,NA
42,1969,1,0,0,2540,57.894737243652344,7.460471153259277,0.04724939912557602,1.1834189891815186,0,0,33.9622688293457,-3.5580248832702637,1.9283779859542847,44.383914947509766,2,4,8,-0.03405108841440846,0.21525600009816126,0.03298674742016516,0.10631446707116725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3876961,7633736192,NA,NA,NA,NA,NA
42,1970,1,0,0,2850,57.894737243652344,5.036780834197998,0.07522089779376984,0.5981326103210449,0,0,33.02751922607422,-3.5580248832702637,1.9283779859542847,44.68828582763672,3,9,27,0.3210498852922194,0.969643728395583,1.1396240206507773,0.11094924075204665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3880900,7645372928,NA,NA,NA,NA,NA
42,1971,1,0,0,3240,57.894737243652344,3.058617115020752,0.0899180993437767,0.04630640149116516,0,0,33.33333969116211,-3.5580248832702637,1.9283779859542847,42.37675094604492,4,16,64,0.13955006181312213,1.1481727877300762,0.539392633992804,0.027173636326537437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3884841,7657021440,NA,NA,NA,NA,NA
42,1972,1,0,0,3830,57.894737243652344,4.250517845153809,0.10436929762363434,0.13356830179691315,0,0,31.896549224853516,-3.5580248832702637,1.9283779859542847,41.97793197631836,5,25,125,1.3770145459204468,0.20917769538582875,0.2450885775573208,-0.1071517282879416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3888784,7668682240,NA,NA,NA,NA,NA
42,1973,1,0,0,4750,57.894737243652344,4.764746189117432,0.12064970284700394,1.2291560173034668,0,0,30.894309997558594,-3.5580248832702637,1.9283779859542847,43.859066009521484,6,36,216,0.09654486839975057,0.9278837621524214,0.7211358896588254,0.15038992492866643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3892729,7680354304,NA,NA,NA,NA,NA
42,1974,1,0,0,5700,57.894737243652344,0.19573679566383362,0.1296434998512268,2.4057209491729736,0,0,33.8709716796875,-3.5580248832702637,1.9283779859542847,51.230709075927734,7,49,343,0.5187123456131131,1.3980181460677716,1.1138780457435884,0.1133383808237596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896676,7692038656,NA,NA,NA,NA,NA
42,1975,1,0,0,6650,57.894737243652344,-1.252558946609497,0.10235580056905746,0.7409154772758484,0,0,35.48387145996094,-3.5580248832702637,1.9283779859542847,49.58814239501953,8,64,512,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3900625,7703734272,NA,NA,NA,NA,1
42,1976,1,0,0,7450,57.894737243652344,5.3241071701049805,0.10307320207357407,0.8481435775756836,0,0,35.43307113647461,-3.5580248832702637,1.9283779859542847,53.67350769042969,9,81,729,0,1,1,1,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3904576,7715442176,0,0,0,0,1
42,1977,1,0,0,8230,57.894737243652344,2.8451039791107178,0.10533899813890457,0.7588945031166077,0,0,36.2204704284668,-3.5580248832702637,1.9283779859542847,53.32375717163086,10,100,1000,0,1,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,3908529,7727161856,0,0,0,0,1
42,1978,1,0,0,9530,57.894737243652344,2.9974279403686523,0.11781489849090576,1.4640079736709595,0,1,36.64122009277344,-3.5580248832702637,1.9283779859542847,51.96183776855469,11,121,1331,0,1,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,3912484,7738893312,0,0,0,0,1
42,1979,1,0,0,11550,57.894737243652344,4.22445011138916,0.13375049829483032,-0.7187985181808472,0,1,35.29412078857422,-3.5580248832702637,1.9283779859542847,54.86084747314453,12,144,1728,0,1,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,3916441,7750636544,0,0,0,0,1
42,1980,1,0,0,13290,63.15789031982422,0.9807891845703125,0.1292853057384491,-1.6446750164031982,0,1,36.42856979370117,-3.5580248832702637,1.9283779859542847,58.877925872802734,13,169,2197,0,1,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,3920400,7762392064,0,0,0,0,1
42,1981,1,0,0,13270,63.15789031982422,0.09911289811134338,0.1200748011469841,-0.5154083967208862,0,1,38.29787063598633,-3.5580248832702637,1.9283779859542847,63.341575622558594,14,196,2744,0,1,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,3924361,7774159360,0,0,0,0,1
42,1982,1,0,0,12210,63.15789031982422,-0.9405863285064697,0.13484570384025574,0.742102324962616,0,1,37.67123031616211,-3.5580248832702637,1.9283779859542847,64.92149353027344,15,225,3375,0,1,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,3928324,7785937920,0,0,0,0,1
42,1983,1,0,0,11410,63.15789031982422,1.759119987487793,0.12086740136146545,0.703567385673523,0,1,39.041099548339844,-3.5580248832702637,1.9283779859542847,62.64402389526367,16,256,4096,0,1,1,0,0,1,0,1,0,1,0,1,NA,0,0,0,0,0,0,0,0,0,3932289,7797729280,0,0,0,0,0
42,1984,1,0,0,11230,68.421051025390625,2.814074993133545,0.11294279992580414,1.5557219982147217,0,1,41.095890045166016,-3.5580248832702637,1.9283779859542847,66.4176025390625,17,289,4913,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,1,0,1,0,1,3936256,7809531904,0,0,0,0,0
42,1985,1,0,0,10980,68.421051025390625,2.030035972595215,0.12192030251026154,2.8384690284729004,0,1,40.81632995605469,-3.5580248832702637,1.9283779859542847,69.36393737792969,18,324,5832,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3940225,7821346816,0,0,0,0,0
42,1986,1,0,0,11950,68.421051025390625,2.3455300331115723,0.10031359642744064,4.614566802978516,0,1,40.5405387878418,-3.5580248832702637,1.9283779859542847,62.34648132324219,19,361,6859,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3944196,7833173504,0,0,0,0,0
42,1987,1,0,0,14290,73.68421173095703,1.4775199890136719,0.11272419989109039,4.193842887878418,0,1,41.721858978271484,-3.5580248832702637,1.9283779859542847,60.5416374206543,20,400,8000,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3948169,7845011968,0,0,0,0,0
42,1988,1,0,0,18330,73.68421173095703,3.7234010696411133,0.08175890147686005,4.208685874938965,0,1,41.721858978271484,-3.5580248832702637,1.9283779859542847,62.35972595214844,21,441,9261,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3952144,7856862208,0,0,0,0,0
42,1989,1,0,0,20370,78.94737243652344,3.624537944793701,0.08356810361146927,4.795025825500488,0,1,43.70861053466797,-3.5580248832702637,1.9283779859542847,67.47978210449219,22,484,10648,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3956121,7868724736,0,0,0,0,0
42,1990,1,0,0,22350,84.21052551269531,5.7037458419799805,0.06962910294532776,3.203946113586426,0,1,46.05263137817383,-3.5580248832702637,1.9283779859542847,67.58476257324219,23,529,12167,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3960100,7880599040,0,0,0,0,0
42,1991,1,0,0,20660,89.47368621826172,13.219880104064941,0.05621200054883957,-1.0399580001831055,0,1,46.45161056518555,-3.5580248832702637,1.9283779859542847,62.391883850097656,24,576,13824,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3964081,7892485120,0,0,0,0,0
42,1992,1,0,0,23360,89.47368621826172,2.2007501125335693,0.06229430064558983,-0.9845417141914368,0,1,45.85987091064453,-3.5580248832702637,1.9283779859542847,58.093421936035156,25,625,15625,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3968064,7904383488,0,0,0,0,0
42,1993,1,0,0,23560,95.23809814453125,-1.1246789693832397,0.06011129915714264,-0.7392519116401672,0,1,44.88636016845703,-3.5580248832702637,1.9283779859542847,53.78390121459961,26,676,17576,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3972049,7916293632,0,0,0,0,0
42,1994,1,0,0,24757,95.23809814453125,-32.522609900531116,0.05563800036907196,-1.0376230478286743,0,1,49.162010192871094,-3.5580248832702637,1.9283779859542847,54.32552719116211,27,729,19683,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3976036,7928215552,0,0,0,0,0
