epoch,step,train_loss,val_loss
9,8749,0.12740358710289001,
9,8799,0.12234977632761002,
9,8849,0.12934234738349915,
9,8899,0.1288684457540512,
9,8949,0.124026358127594,
9,8999,0.12446780502796173,
9,9039,,0.12387333065271378
10,9049,0.12942467629909515,
10,9099,0.12197072803974152,
10,9149,0.1250445544719696,
10,9199,0.12043096125125885,
10,9249,0.1267038881778717,
10,9299,0.1259588599205017,
10,9349,0.12005330622196198,
10,9399,0.11961141228675842,
10,9449,0.1311713606119156,
10,9499,0.11847380548715591,
10,9549,0.12210728228092194,
10,9599,0.11971856653690338,
10,9649,0.1292378008365631,
10,9699,0.11627908051013947,
10,9749,0.12353292852640152,
10,9799,0.1224530041217804,
10,9849,0.12621259689331055,
10,9899,0.12996359169483185,
10,9943,,0.12372906506061554
11,9949,0.1260126680135727,
11,9999,0.12887947261333466,
11,10049,0.1219366118311882,
